rows	columns	distances
35x_K_DA10016	35x_PHU_DA10001	0.617121
35x_K_DA10029	35x_PHU_DA10001	0.482876
35x_K_DA10040	35x_PHU_DA10001	0.38171
20x_ACC_DA10040	35x_PHU_DA10016	0.694646
20x_K_DA10001	35x_PHU_DA10016	0.644246
20x_K_DA10040	35x_PHU_DA10016	0.689535
20x_PHU_DA10001	35x_PHU_DA10016	0.658304
20x_PHU_DA10016	35x_PHU_DA10016	0.219106
20x_PHU_DA10029	35x_PHU_DA10016	0.547221
20x_PHU_DA10040	35x_PHU_DA10016	0.701996
20x_PL_DA10001	35x_PHU_DA10016	0.667155
20x_PL_DA10016	35x_PHU_DA10016	0.220603
20x_PL_DA10029	35x_PHU_DA10016	0.56575
20x_PL_DA10040	35x_PHU_DA10016	0.698572
20x_Q5_DA10001	35x_PHU_DA10016	0.665153
20x_Q5_DA10016	35x_PHU_DA10016	0.200962
20x_Q5_DA10029	35x_PHU_DA10016	0.55844
20x_Q5_DA10040	35x_PHU_DA10016	0.701354
25x_ACC_DA10001	35x_PHU_DA10016	0.643326
25x_ACC_DA10016	35x_PHU_DA10016	0.216478
25x_ACC_DA10029	35x_PHU_DA10016	0.525753
25x_ACC_DA10040	35x_PHU_DA10016	0.690754
25x_K_DA10001	35x_PHU_DA10016	0.6554
25x_K_DA10016	35x_PHU_DA10016	0.238111
25x_K_DA10029	35x_PHU_DA10016	0.562529
25x_K_DA10040	35x_PHU_DA10016	0.689755
25x_PHU_DA10001	35x_PHU_DA10016	0.634942
25x_PHU_DA10016	35x_PHU_DA10016	0.194573
25x_PHU_DA10029	35x_PHU_DA10016	0.536601
25x_PHU_DA10040	35x_PHU_DA10016	0.688714
25x_PL_DA10001	35x_PHU_DA10016	0.640198
25x_PL_DA10016	35x_PHU_DA10016	0.205369
25x_PL_DA10029	35x_PHU_DA10016	0.54615
25x_PL_DA10040	35x_PHU_DA10016	0.691251
25x_Q5_DA10001	35x_PHU_DA10016	0.642941
25x_Q5_DA10016	35x_PHU_DA10016	0.155063
25x_Q5_DA10029	35x_PHU_DA10016	0.540712
25x_Q5_DA10040	35x_PHU_DA10016	0.692517
30x_ACC_DA10001	35x_PHU_DA10016	0.631631
30x_ACC_DA10016	35x_PHU_DA10016	0.165611
30x_ACC_DA10029	35x_PHU_DA10016	0.563176
30x_ACC_DA10040	35x_PHU_DA10016	0.68669
30x_K_DA10001	35x_PHU_DA10016	0.639923
30x_K_DA10016	35x_PHU_DA10016	0.217133
30x_K_DA10029	35x_PHU_DA10016	0.541341
30x_K_DA10040	35x_PHU_DA10016	0.676433
30x_PHU_DA10001	35x_PHU_DA10016	0.606004
30x_PHU_DA10016	35x_PHU_DA10016	0.17662
30x_PHU_DA10029	35x_PHU_DA10016	0.528765
30x_PHU_DA10040	35x_PHU_DA10016	0.684438
30x_PL_DA10001	35x_PHU_DA10016	0.618632
30x_PL_DA10016	35x_PHU_DA10016	0.165556
30x_PL_DA10029	35x_PHU_DA10016	0.557381
30x_PL_DA10040	35x_PHU_DA10016	0.698782
30x_Q5_DA10001	35x_PHU_DA10016	0.627473
30x_Q5_DA10016	35x_PHU_DA10016	0.147623
30x_Q5_DA10029	35x_PHU_DA10016	0.543316
30x_Q5_DA10040	35x_PHU_DA10016	0.703028
35x_ACC_DA10001	35x_PHU_DA10016	0.614883
35x_ACC_DA10016	35x_PHU_DA10016	0.144408
35x_ACC_DA10029	35x_PHU_DA10016	0.548327
35x_ACC_DA10040	35x_PHU_DA10016	0.686466
35x_K_DA10001	35x_PHU_DA10016	0.647369
35x_K_DA10016	35x_PHU_DA10016	0.222564
35x_K_DA10029	35x_PHU_DA10016	0.543893
35x_K_DA10040	35x_PHU_DA10016	0.68806
35x_PHU_DA10001	35x_PHU_DA10016	0.631489
20x_ACC_DA10040	35x_PHU_DA10029	0.450002
20x_K_DA10001	35x_PHU_DA10029	0.500576
20x_K_DA10040	35x_PHU_DA10029	0.426837
20x_PHU_DA10001	35x_PHU_DA10029	0.513644
20x_PHU_DA10016	35x_PHU_DA10029	0.526507
20x_PHU_DA10029	35x_PHU_DA10029	0.229167
20x_PHU_DA10040	35x_PHU_DA10029	0.477986
20x_PL_DA10001	35x_PHU_DA10029	0.513035
20x_PL_DA10016	35x_PHU_DA10029	0.536894
20x_PL_DA10029	35x_PHU_DA10029	0.208828
20x_PL_DA10040	35x_PHU_DA10029	0.475045
20x_Q5_DA10001	35x_PHU_DA10029	0.517297
20x_Q5_DA10016	35x_PHU_DA10029	0.525921
20x_Q5_DA10029	35x_PHU_DA10029	0.199995
20x_Q5_DA10040	35x_PHU_DA10029	0.476195
25x_ACC_DA10001	35x_PHU_DA10029	0.486237
25x_ACC_DA10016	35x_PHU_DA10029	0.55966
25x_ACC_DA10029	35x_PHU_DA10029	0.187409
25x_ACC_DA10040	35x_PHU_DA10029	0.445195
25x_K_DA10001	35x_PHU_DA10029	0.508686
25x_K_DA10016	35x_PHU_DA10029	0.559411
25x_K_DA10029	35x_PHU_DA10029	0.217713
25x_K_DA10040	35x_PHU_DA10029	0.424708
25x_PHU_DA10001	35x_PHU_DA10029	0.502408
25x_PHU_DA10016	35x_PHU_DA10029	0.550421
25x_PHU_DA10029	35x_PHU_DA10029	0.205772
25x_PHU_DA10040	35x_PHU_DA10029	0.470037
25x_PL_DA10001	35x_PHU_DA10029	0.496814
25x_PL_DA10016	35x_PHU_DA10029	0.553377
25x_PL_DA10029	35x_PHU_DA10029	0.227755
25x_PL_DA10040	35x_PHU_DA10029	0.475257
25x_Q5_DA10001	35x_PHU_DA10029	0.496535
25x_Q5_DA10016	35x_PHU_DA10029	0.549216
25x_Q5_DA10029	35x_PHU_DA10029	0.179374
25x_Q5_DA10040	35x_PHU_DA10029	0.467137
30x_ACC_DA10001	35x_PHU_DA10029	0.491328
30x_ACC_DA10016	35x_PHU_DA10029	0.549658
30x_ACC_DA10029	35x_PHU_DA10029	0.276987
30x_ACC_DA10040	35x_PHU_DA10029	0.424098
30x_K_DA10001	35x_PHU_DA10029	0.503849
30x_K_DA10016	35x_PHU_DA10029	0.560568
30x_K_DA10029	35x_PHU_DA10029	0.181919
30x_K_DA10040	35x_PHU_DA10029	0.419057
30x_PHU_DA10001	35x_PHU_DA10029	0.538235
30x_PHU_DA10016	35x_PHU_DA10029	0.592522
30x_PHU_DA10029	35x_PHU_DA10029	0.194203
30x_PHU_DA10040	35x_PHU_DA10029	0.430623
30x_PL_DA10001	35x_PHU_DA10029	0.532082
30x_PL_DA10016	35x_PHU_DA10029	0.575922
30x_PL_DA10029	35x_PHU_DA10029	0.142895
30x_PL_DA10040	35x_PHU_DA10029	0.405395
30x_Q5_DA10001	35x_PHU_DA10029	0.529357
30x_Q5_DA10016	35x_PHU_DA10029	0.551977
30x_Q5_DA10029	35x_PHU_DA10029	0.140656
30x_Q5_DA10040	35x_PHU_DA10029	0.409908
35x_ACC_DA10001	35x_PHU_DA10029	0.482153
35x_ACC_DA10016	35x_PHU_DA10029	0.559325
35x_ACC_DA10029	35x_PHU_DA10029	0.144622
35x_ACC_DA10040	35x_PHU_DA10029	0.407689
35x_K_DA10001	35x_PHU_DA10029	0.497641
35x_K_DA10016	35x_PHU_DA10029	0.539369
35x_K_DA10029	35x_PHU_DA10029	0.18656
35x_K_DA10040	35x_PHU_DA10029	0.416305
35x_PHU_DA10001	35x_PHU_DA10029	0.489591
35x_PHU_DA10016	35x_PHU_DA10029	0.548963
20x_ACC_DA10040	35x_PHU_DA10040	0.243769
20x_K_DA10001	35x_PHU_DA10040	0.465388
20x_K_DA10040	35x_PHU_DA10040	0.216534
20x_PHU_DA10001	35x_PHU_DA10040	0.453028
20x_PHU_DA10016	35x_PHU_DA10040	0.697324
20x_PHU_DA10029	35x_PHU_DA10040	0.460033
20x_PHU_DA10040	35x_PHU_DA10040	0.272058
20x_PL_DA10001	35x_PHU_DA10040	0.462265
20x_PL_DA10016	35x_PHU_DA10040	0.701275
20x_PL_DA10029	35x_PHU_DA10040	0.460879
20x_PL_DA10040	35x_PHU_DA10040	0.264632
20x_Q5_DA10001	35x_PHU_DA10040	0.4509
20x_Q5_DA10016	35x_PHU_DA10040	0.699084
20x_Q5_DA10029	35x_PHU_DA10040	0.465427
20x_Q5_DA10040	35x_PHU_DA10040	0.258903
25x_ACC_DA10001	35x_PHU_DA10040	0.439583
25x_ACC_DA10016	35x_PHU_DA10040	0.707529
25x_ACC_DA10029	35x_PHU_DA10040	0.439855
25x_ACC_DA10040	35x_PHU_DA10040	0.223139
25x_K_DA10001	35x_PHU_DA10040	0.456917
25x_K_DA10016	35x_PHU_DA10040	0.696456
25x_K_DA10029	35x_PHU_DA10040	0.447493
25x_K_DA10040	35x_PHU_DA10040	0.196685
25x_PHU_DA10001	35x_PHU_DA10040	0.439338
25x_PHU_DA10016	35x_PHU_DA10040	0.699301
25x_PHU_DA10029	35x_PHU_DA10040	0.475585
25x_PHU_DA10040	35x_PHU_DA10040	0.235865
25x_PL_DA10001	35x_PHU_DA10040	0.421572
25x_PL_DA10016	35x_PHU_DA10040	0.705627
25x_PL_DA10029	35x_PHU_DA10040	0.464344
25x_PL_DA10040	35x_PHU_DA10040	0.23501
25x_Q5_DA10001	35x_PHU_DA10040	0.407551
25x_Q5_DA10016	35x_PHU_DA10040	0.685668
25x_Q5_DA10029	35x_PHU_DA10040	0.421005
25x_Q5_DA10040	35x_PHU_DA10040	0.218653
30x_ACC_DA10001	35x_PHU_DA10040	0.412885
30x_ACC_DA10016	35x_PHU_DA10040	0.695047
30x_ACC_DA10029	35x_PHU_DA10040	0.453778
30x_ACC_DA10040	35x_PHU_DA10040	0.17768
30x_K_DA10001	35x_PHU_DA10040	0.443541
30x_K_DA10016	35x_PHU_DA10040	0.710734
30x_K_DA10029	35x_PHU_DA10040	0.451259
30x_K_DA10040	35x_PHU_DA10040	0.202116
30x_PHU_DA10001	35x_PHU_DA10040	0.464246
30x_PHU_DA10016	35x_PHU_DA10040	0.708962
30x_PHU_DA10029	35x_PHU_DA10040	0.470175
30x_PHU_DA10040	35x_PHU_DA10040	0.204735
30x_PL_DA10001	35x_PHU_DA10040	0.444623
30x_PL_DA10016	35x_PHU_DA10040	0.705932
30x_PL_DA10029	35x_PHU_DA10040	0.421421
30x_PL_DA10040	35x_PHU_DA10040	0.192976
30x_Q5_DA10001	35x_PHU_DA10040	0.422348
30x_Q5_DA10016	35x_PHU_DA10040	0.698145
30x_Q5_DA10029	35x_PHU_DA10040	0.419951
30x_Q5_DA10040	35x_PHU_DA10040	0.193989
35x_ACC_DA10001	35x_PHU_DA10040	0.403964
35x_ACC_DA10016	35x_PHU_DA10040	0.69889
35x_ACC_DA10029	35x_PHU_DA10040	0.41699
35x_ACC_DA10040	35x_PHU_DA10040	0.164867
35x_K_DA10001	35x_PHU_DA10040	0.444359
35x_K_DA10016	35x_PHU_DA10040	0.69365
35x_K_DA10029	35x_PHU_DA10040	0.445175
35x_K_DA10040	35x_PHU_DA10040	0.193072
35x_PHU_DA10001	35x_PHU_DA10040	0.401485
35x_PHU_DA10016	35x_PHU_DA10040	0.694789
35x_PHU_DA10029	35x_PHU_DA10040	0.411945
20x_ACC_DA10040	35x_PL_DA10001	0.399483
20x_K_DA10001	35x_PL_DA10001	0.305512
20x_K_DA10040	35x_PL_DA10001	0.390739
20x_PHU_DA10001	35x_PL_DA10001	0.30381
20x_PHU_DA10016	35x_PL_DA10001	0.657934
20x_PHU_DA10029	35x_PL_DA10001	0.510199
20x_PHU_DA10040	35x_PL_DA10001	0.444573
20x_PL_DA10001	35x_PL_DA10001	0.307363
20x_PL_DA10016	35x_PL_DA10001	0.655219
20x_PL_DA10029	35x_PL_DA10001	0.503242
20x_PL_DA10040	35x_PL_DA10001	0.436619
20x_Q5_DA10001	35x_PL_DA10001	0.298918
20x_Q5_DA10016	35x_PL_DA10001	0.645697
20x_Q5_DA10029	35x_PL_DA10001	0.511763
20x_Q5_DA10040	35x_PL_DA10001	0.448442
25x_ACC_DA10001	35x_PL_DA10001	0.293718
25x_ACC_DA10016	35x_PL_DA10001	0.651759
25x_ACC_DA10029	35x_PL_DA10001	0.497226
25x_ACC_DA10040	35x_PL_DA10001	0.402125
25x_K_DA10001	35x_PL_DA10001	0.30039
25x_K_DA10016	35x_PL_DA10001	0.647334
25x_K_DA10029	35x_PL_DA10001	0.501593
25x_K_DA10040	35x_PL_DA10001	0.407785
25x_PHU_DA10001	35x_PL_DA10001	0.28425
25x_PHU_DA10016	35x_PL_DA10001	0.643036
25x_PHU_DA10029	35x_PL_DA10001	0.526515
25x_PHU_DA10040	35x_PL_DA10001	0.43704
25x_PL_DA10001	35x_PL_DA10001	0.260489
25x_PL_DA10016	35x_PL_DA10001	0.645018
25x_PL_DA10029	35x_PL_DA10001	0.508214
25x_PL_DA10040	35x_PL_DA10001	0.42163
25x_Q5_DA10001	35x_PL_DA10001	0.215803
25x_Q5_DA10016	35x_PL_DA10001	0.644756
25x_Q5_DA10029	35x_PL_DA10001	0.479335
25x_Q5_DA10040	35x_PL_DA10001	0.445442
30x_ACC_DA10001	35x_PL_DA10001	0.208955
30x_ACC_DA10016	35x_PL_DA10001	0.642985
30x_ACC_DA10029	35x_PL_DA10001	0.506308
30x_ACC_DA10040	35x_PL_DA10001	0.407327
30x_K_DA10001	35x_PL_DA10001	0.267833
30x_K_DA10016	35x_PL_DA10001	0.647124
30x_K_DA10029	35x_PL_DA10001	0.492376
30x_K_DA10040	35x_PL_DA10001	0.399165
30x_PHU_DA10001	35x_PL_DA10001	0.260886
30x_PHU_DA10016	35x_PL_DA10001	0.673386
30x_PHU_DA10029	35x_PL_DA10001	0.521235
30x_PHU_DA10040	35x_PL_DA10001	0.447254
30x_PL_DA10001	35x_PL_DA10001	0.236019
30x_PL_DA10016	35x_PL_DA10001	0.659925
30x_PL_DA10029	35x_PL_DA10001	0.517735
30x_PL_DA10040	35x_PL_DA10001	0.454078
30x_Q5_DA10001	35x_PL_DA10001	0.212457
30x_Q5_DA10016	35x_PL_DA10001	0.654389
30x_Q5_DA10029	35x_PL_DA10001	0.492673
30x_Q5_DA10040	35x_PL_DA10001	0.463945
35x_ACC_DA10001	35x_PL_DA10001	0.201399
35x_ACC_DA10016	35x_PL_DA10001	0.649015
35x_ACC_DA10029	35x_PL_DA10001	0.496209
35x_ACC_DA10040	35x_PL_DA10001	0.40924
35x_K_DA10001	35x_PL_DA10001	0.262656
35x_K_DA10016	35x_PL_DA10001	0.642222
35x_K_DA10029	35x_PL_DA10001	0.494205
35x_K_DA10040	35x_PL_DA10001	0.404271
35x_PHU_DA10001	35x_PL_DA10001	0.201893
35x_PHU_DA10016	35x_PL_DA10001	0.648359
35x_PHU_DA10029	35x_PL_DA10001	0.499278
35x_PHU_DA10040	35x_PL_DA10001	0.412601
20x_ACC_DA10040	35x_PL_DA10016	0.724883
20x_K_DA10001	35x_PL_DA10016	0.673296
20x_K_DA10040	35x_PL_DA10016	0.720537
20x_PHU_DA10001	35x_PL_DA10016	0.686882
20x_PHU_DA10016	35x_PL_DA10016	0.271648
20x_PHU_DA10029	35x_PL_DA10016	0.571011
20x_PHU_DA10040	35x_PL_DA10016	0.729539
20x_PL_DA10001	35x_PL_DA10016	0.695401
20x_PL_DA10016	35x_PL_DA10016	0.273964
20x_PL_DA10029	35x_PL_DA10016	0.587082
20x_PL_DA10040	35x_PL_DA10016	0.728896
20x_Q5_DA10001	35x_PL_DA10016	0.692903
20x_Q5_DA10016	35x_PL_DA10016	0.253414
20x_Q5_DA10029	35x_PL_DA10016	0.573946
20x_Q5_DA10040	35x_PL_DA10016	0.728906
25x_ACC_DA10001	35x_PL_DA10016	0.673329
25x_ACC_DA10016	35x_PL_DA10016	0.26851
25x_ACC_DA10029	35x_PL_DA10016	0.54959
25x_ACC_DA10040	35x_PL_DA10016	0.717626
25x_K_DA10001	35x_PL_DA10016	0.683568
25x_K_DA10016	35x_PL_DA10016	0.286018
25x_K_DA10029	35x_PL_DA10016	0.586887
25x_K_DA10040	35x_PL_DA10016	0.716902
25x_PHU_DA10001	35x_PL_DA10016	0.661777
25x_PHU_DA10016	35x_PL_DA10016	0.24562
25x_PHU_DA10029	35x_PL_DA10016	0.558464
25x_PHU_DA10040	35x_PL_DA10016	0.715786
25x_PL_DA10001	35x_PL_DA10016	0.66643
25x_PL_DA10016	35x_PL_DA10016	0.256807
25x_PL_DA10029	35x_PL_DA10016	0.568387
25x_PL_DA10040	35x_PL_DA10016	0.718231
25x_Q5_DA10001	35x_PL_DA10016	0.665051
25x_Q5_DA10016	35x_PL_DA10016	0.20059
25x_Q5_DA10029	35x_PL_DA10016	0.562001
25x_Q5_DA10040	35x_PL_DA10016	0.715751
30x_ACC_DA10001	35x_PL_DA10016	0.655003
30x_ACC_DA10016	35x_PL_DA10016	0.217281
30x_ACC_DA10029	35x_PL_DA10016	0.591829
30x_ACC_DA10040	35x_PL_DA10016	0.710174
30x_K_DA10001	35x_PL_DA10016	0.667035
30x_K_DA10016	35x_PL_DA10016	0.264398
30x_K_DA10029	35x_PL_DA10016	0.560015
30x_K_DA10040	35x_PL_DA10016	0.706827
30x_PHU_DA10001	35x_PL_DA10016	0.619536
30x_PHU_DA10016	35x_PL_DA10016	0.186652
30x_PHU_DA10029	35x_PL_DA10016	0.550085
30x_PHU_DA10040	35x_PL_DA10016	0.705274
30x_PL_DA10001	35x_PL_DA10016	0.632735
30x_PL_DA10016	35x_PL_DA10016	0.174346
30x_PL_DA10029	35x_PL_DA10016	0.576356
30x_PL_DA10040	35x_PL_DA10016	0.717806
30x_Q5_DA10001	35x_PL_DA10016	0.646058
30x_Q5_DA10016	35x_PL_DA10016	0.170551
30x_Q5_DA10029	35x_PL_DA10016	0.561969
30x_Q5_DA10040	35x_PL_DA10016	0.725721
35x_ACC_DA10001	35x_PL_DA10016	0.639291
35x_ACC_DA10016	35x_PL_DA10016	0.179684
35x_ACC_DA10029	35x_PL_DA10016	0.564169
35x_ACC_DA10040	35x_PL_DA10016	0.709391
35x_K_DA10001	35x_PL_DA10016	0.675663
35x_K_DA10016	35x_PL_DA10016	0.269405
35x_K_DA10029	35x_PL_DA10016	0.563228
35x_K_DA10040	35x_PL_DA10016	0.715713
35x_PHU_DA10001	35x_PL_DA10016	0.654724
35x_PHU_DA10016	35x_PL_DA10016	0.175519
35x_PHU_DA10029	35x_PL_DA10016	0.566166
35x_PHU_DA10040	35x_PL_DA10016	0.718546
35x_PL_DA10001	35x_PL_DA10016	0.654776
20x_ACC_DA10040	35x_PL_DA10029	0.473733
20x_K_DA10001	35x_PL_DA10029	0.524486
20x_K_DA10040	35x_PL_DA10029	0.454985
20x_PHU_DA10001	35x_PL_DA10029	0.536396
20x_PHU_DA10016	35x_PL_DA10029	0.54612
20x_PHU_DA10029	35x_PL_DA10029	0.247536
20x_PHU_DA10040	35x_PL_DA10029	0.486219
20x_PL_DA10001	35x_PL_DA10029	0.533273
20x_PL_DA10016	35x_PL_DA10029	0.558189
20x_PL_DA10029	35x_PL_DA10029	0.221245
20x_PL_DA10040	35x_PL_DA10029	0.486919
20x_Q5_DA10001	35x_PL_DA10029	0.535628
20x_Q5_DA10016	35x_PL_DA10029	0.549939
20x_Q5_DA10029	35x_PL_DA10029	0.206626
20x_Q5_DA10040	35x_PL_DA10029	0.478074
25x_ACC_DA10001	35x_PL_DA10029	0.509965
25x_ACC_DA10016	35x_PL_DA10029	0.574853
25x_ACC_DA10029	35x_PL_DA10029	0.239547
25x_ACC_DA10040	35x_PL_DA10029	0.460225
25x_K_DA10001	35x_PL_DA10029	0.526815
25x_K_DA10016	35x_PL_DA10029	0.57848
25x_K_DA10029	35x_PL_DA10029	0.268678
25x_K_DA10040	35x_PL_DA10029	0.468775
25x_PHU_DA10001	35x_PL_DA10029	0.518906
25x_PHU_DA10016	35x_PL_DA10029	0.562686
25x_PHU_DA10029	35x_PL_DA10029	0.204904
25x_PHU_DA10040	35x_PL_DA10029	0.47596
25x_PL_DA10001	35x_PL_DA10029	0.51386
25x_PL_DA10016	35x_PL_DA10029	0.573682
25x_PL_DA10029	35x_PL_DA10029	0.239776
25x_PL_DA10040	35x_PL_DA10029	0.489212
25x_Q5_DA10001	35x_PL_DA10029	0.514004
25x_Q5_DA10016	35x_PL_DA10029	0.547794
25x_Q5_DA10029	35x_PL_DA10029	0.193449
25x_Q5_DA10040	35x_PL_DA10029	0.461992
30x_ACC_DA10001	35x_PL_DA10029	0.51477
30x_ACC_DA10016	35x_PL_DA10029	0.56056
30x_ACC_DA10029	35x_PL_DA10029	0.270195
30x_ACC_DA10040	35x_PL_DA10029	0.463563
30x_K_DA10001	35x_PL_DA10029	0.521291
30x_K_DA10016	35x_PL_DA10029	0.575894
30x_K_DA10029	35x_PL_DA10029	0.239433
30x_K_DA10040	35x_PL_DA10029	0.462675
30x_PHU_DA10001	35x_PL_DA10029	0.540563
30x_PHU_DA10016	35x_PL_DA10029	0.585004
30x_PHU_DA10029	35x_PL_DA10029	0.161517
30x_PHU_DA10040	35x_PL_DA10029	0.468351
30x_PL_DA10001	35x_PL_DA10029	0.536729
30x_PL_DA10016	35x_PL_DA10029	0.572444
30x_PL_DA10029	35x_PL_DA10029	0.181757
30x_PL_DA10040	35x_PL_DA10029	0.472018
30x_Q5_DA10001	35x_PL_DA10029	0.536392
30x_Q5_DA10016	35x_PL_DA10029	0.545156
30x_Q5_DA10029	35x_PL_DA10029	0.170487
30x_Q5_DA10040	35x_PL_DA10029	0.462563
35x_ACC_DA10001	35x_PL_DA10029	0.50684
35x_ACC_DA10016	35x_PL_DA10029	0.558779
35x_ACC_DA10029	35x_PL_DA10029	0.20703
35x_ACC_DA10040	35x_PL_DA10029	0.472015
35x_K_DA10001	35x_PL_DA10029	0.514801
35x_K_DA10016	35x_PL_DA10029	0.564569
35x_K_DA10029	35x_PL_DA10029	0.256601
35x_K_DA10040	35x_PL_DA10029	0.46523
35x_PHU_DA10001	35x_PL_DA10029	0.516946
35x_PHU_DA10016	35x_PL_DA10029	0.548208
35x_PHU_DA10029	35x_PL_DA10029	0.196216
35x_PHU_DA10040	35x_PL_DA10029	0.46913
35x_PL_DA10001	35x_PL_DA10029	0.521253
35x_PL_DA10016	35x_PL_DA10029	0.564392
20x_ACC_DA10040	35x_PL_DA10040	0.265507
20x_K_DA10001	35x_PL_DA10040	0.483975
20x_K_DA10040	35x_PL_DA10040	0.241682
20x_PHU_DA10001	35x_PL_DA10040	0.465355
20x_PHU_DA10016	35x_PL_DA10040	0.692639
20x_PHU_DA10029	35x_PL_DA10040	0.429016
20x_PHU_DA10040	35x_PL_DA10040	0.264019
20x_PL_DA10001	35x_PL_DA10040	0.476629
20x_PL_DA10016	35x_PL_DA10040	0.699338
20x_PL_DA10029	35x_PL_DA10040	0.430987
20x_PL_DA10040	35x_PL_DA10040	0.258197
20x_Q5_DA10001	35x_PL_DA10040	0.46242
20x_Q5_DA10016	35x_PL_DA10040	0.694895
20x_Q5_DA10029	35x_PL_DA10040	0.427105
20x_Q5_DA10040	35x_PL_DA10040	0.246873
25x_ACC_DA10001	35x_PL_DA10040	0.458568
25x_ACC_DA10016	35x_PL_DA10040	0.701693
25x_ACC_DA10029	35x_PL_DA10040	0.444438
25x_ACC_DA10040	35x_PL_DA10040	0.23126
25x_K_DA10001	35x_PL_DA10040	0.474796
25x_K_DA10016	35x_PL_DA10040	0.689392
25x_K_DA10029	35x_PL_DA10040	0.461542
25x_K_DA10040	35x_PL_DA10040	0.235421
25x_PHU_DA10001	35x_PL_DA10040	0.452204
25x_PHU_DA10016	35x_PL_DA10040	0.692991
25x_PHU_DA10029	35x_PL_DA10040	0.432276
25x_PHU_DA10040	35x_PL_DA10040	0.223254
25x_PL_DA10001	35x_PL_DA10040	0.434939
25x_PL_DA10016	35x_PL_DA10040	0.701074
25x_PL_DA10029	35x_PL_DA10040	0.427662
25x_PL_DA10040	35x_PL_DA10040	0.230501
25x_Q5_DA10001	35x_PL_DA10040	0.43203
25x_Q5_DA10016	35x_PL_DA10040	0.675184
25x_Q5_DA10029	35x_PL_DA10040	0.405907
25x_Q5_DA10040	35x_PL_DA10040	0.199043
30x_ACC_DA10001	35x_PL_DA10040	0.44802
30x_ACC_DA10016	35x_PL_DA10040	0.687806
30x_ACC_DA10029	35x_PL_DA10040	0.416601
30x_ACC_DA10040	35x_PL_DA10040	0.22074
30x_K_DA10001	35x_PL_DA10040	0.459781
30x_K_DA10016	35x_PL_DA10040	0.704777
30x_K_DA10029	35x_PL_DA10040	0.467122
30x_K_DA10040	35x_PL_DA10040	0.242321
30x_PHU_DA10001	35x_PL_DA10040	0.465736
30x_PHU_DA10016	35x_PL_DA10040	0.692595
30x_PHU_DA10029	35x_PL_DA10040	0.426817
30x_PHU_DA10040	35x_PL_DA10040	0.243373
30x_PL_DA10001	35x_PL_DA10040	0.444057
30x_PL_DA10016	35x_PL_DA10040	0.6898
30x_PL_DA10029	35x_PL_DA10040	0.440174
30x_PL_DA10040	35x_PL_DA10040	0.242401
30x_Q5_DA10001	35x_PL_DA10040	0.436769
30x_Q5_DA10016	35x_PL_DA10040	0.685854
30x_Q5_DA10029	35x_PL_DA10040	0.427973
30x_Q5_DA10040	35x_PL_DA10040	0.238804
35x_ACC_DA10001	35x_PL_DA10040	0.440589
35x_ACC_DA10016	35x_PL_DA10040	0.686792
35x_ACC_DA10029	35x_PL_DA10040	0.441596
35x_ACC_DA10040	35x_PL_DA10040	0.223363
35x_K_DA10001	35x_PL_DA10040	0.461251
35x_K_DA10016	35x_PL_DA10040	0.688971
35x_K_DA10029	35x_PL_DA10040	0.471882
35x_K_DA10040	35x_PL_DA10040	0.23644
35x_PHU_DA10001	35x_PL_DA10040	0.444575
35x_PHU_DA10016	35x_PL_DA10040	0.684117
35x_PHU_DA10029	35x_PL_DA10040	0.4403
35x_PHU_DA10040	35x_PL_DA10040	0.218582
35x_PL_DA10001	35x_PL_DA10040	0.442177
35x_PL_DA10016	35x_PL_DA10040	0.702152
35x_PL_DA10029	35x_PL_DA10040	0.431121
20x_ACC_DA10040	35x_Q5_DA10001	0.505873
20x_K_DA10001	35x_Q5_DA10001	0.434121
20x_K_DA10040	35x_Q5_DA10001	0.485275
20x_PHU_DA10001	35x_Q5_DA10001	0.447741
20x_PHU_DA10016	35x_Q5_DA10001	0.681711
20x_PHU_DA10029	35x_Q5_DA10001	0.598355
20x_PHU_DA10040	35x_Q5_DA10001	0.544204
20x_PL_DA10001	35x_Q5_DA10001	0.44586
20x_PL_DA10016	35x_Q5_DA10001	0.681053
20x_PL_DA10029	35x_Q5_DA10001	0.58764
20x_PL_DA10040	35x_Q5_DA10001	0.538556
20x_Q5_DA10001	35x_Q5_DA10001	0.439033
20x_Q5_DA10016	35x_Q5_DA10001	0.664926
20x_Q5_DA10029	35x_Q5_DA10001	0.594588
20x_Q5_DA10040	35x_Q5_DA10001	0.537579
25x_ACC_DA10001	35x_Q5_DA10001	0.434875
25x_ACC_DA10016	35x_Q5_DA10001	0.662692
25x_ACC_DA10029	35x_Q5_DA10001	0.579795
25x_ACC_DA10040	35x_Q5_DA10001	0.49542
25x_K_DA10001	35x_Q5_DA10001	0.435283
25x_K_DA10016	35x_Q5_DA10001	0.656239
25x_K_DA10029	35x_Q5_DA10001	0.577053
25x_K_DA10040	35x_Q5_DA10001	0.490317
25x_PHU_DA10001	35x_Q5_DA10001	0.424334
25x_PHU_DA10016	35x_Q5_DA10001	0.656653
25x_PHU_DA10029	35x_Q5_DA10001	0.605268
25x_PHU_DA10040	35x_Q5_DA10001	0.524396
25x_PL_DA10001	35x_Q5_DA10001	0.397343
25x_PL_DA10016	35x_Q5_DA10001	0.662099
25x_PL_DA10029	35x_Q5_DA10001	0.598794
